年	月	日	降雨	实测流量	DTVGM	Btop	Swat
2000	11	20	3.151	148	117.874	98.56199	46.62
2000	11	21	0.106	147	118.204	93.13664	51.27
2000	11	22	0.001	142	118.24	88.77682	42.65
2000	11	23	0.081	138	117.75	87.62699	43.35
2000	11	24	0.001	141	116.664	90.00497	40.29
2000	11	25	0	143	115.05	93.02846	40.16
2000	11	26	0	146	113.031	95.24921	35.65
2000	11	27	0	144	111.444	96.60541	41.79
2000	11	28	0.528	146	113.636	100.2358	31.04
2000	11	29	0.374	143	112.847	105.6839	32.96
2000	11	30	0	142	111.758	106.8486	31.85
2000	12	1	0.402	140	111.192	101.098	27.46
2000	12	2	0.213	138	111.445	94.22773	30.54
2000	12	3	0.002	132	112.11	88.13595	29.18
2000	12	4	0.003	123	112.596	79.88445	25.86
2000	12	5	0	116	112.535	71.58394	25.04
2000	12	6	0.003	118	111.857	66.96729	22.41
2000	12	7	0	118	110.694	66.02999	21.64
2000	12	8	0	115	109.235	67.05592	22.34
2000	12	9	0	114	107.643	67.44207	21.87
2000	12	10	0.017	114	106.03	65.7438	21.23
2000	12	11	0.437	107	105.297	64.72798	18.68
2000	12	12	0.518	104	104.865	64.69271	18.25
2000	12	13	0.886	98	104.365	64.81497	19.19
2000	12	14	0	89	103.779	64.6999	18.42
2000	12	15	0	91	103.024	64.4921	19.75
2000	12	16	0	89	102.069	63.7377	18.47
2000	12	17	0	93	100.92	62.07187	22.8
2000	12	18	0	96	99.599	60.77712	69.05
2000	12	19	0	97	98.133	61.057	17.32
2000	12	20	0.003	97	96.554	62.42029	16.43
2000	12	21	0	94	94.897	64.71163	15.26
2000	12	22	0	87	93.196	67.99222	12.37
2000	12	23	0	90	91.475	70.42419	14.25
2000	12	24	0	89	89.751	69.88371	11.62
2000	12	25	0	89	88.031	66.20436	11.92
2000	12	26	0	90	86.319	60.94538	10.59
2000	12	27	0.015	88	84.63	56.10088	12.08
2000	12	28	0	86	82.972	52.77065	10.52
2000	12	29	0	86	81.345	50.89647	9.485
2000	12	30	0	87	79.747	50.23229	9.475
2000	12	31	0	84	78.178	50.36532	9.358
2001	1	1	0.983	83	77.151	50.34927	8.278
2001	1	2	0.13	88	77.342	49.58507	7.442
2001	1	3	0.219	90	78.72	49.7212	9.033
2001	1	4	0.007	89	80.127	50.28809	9.626
2001	1	5	0.365	86	81.606	50.85744	7.022
2001	1	6	0.117	83	82.917	49.98696	7.75
2001	1	7	0	81	83.948	47.86998	11.97
2001	1	8	0.069	80	84.613	46.37805	8.422
2001	1	9	0.069	79	84.978	46.33298	6.597
2001	1	10	0.061	74	84.834	47.0671	6.85
2001	1	11	0	71	84.36	48.00224	5.899
2001	1	12	0	73	83.648	48.92788	4.897
2001	1	13	0	72	82.808	49.62677	7.195
2001	1	14	0.014	73	81.907	49.96593	4.887
2001	1	15	0.063	71	80.99	50.12358	5.915
2001	1	16	0	74	80.071	50.30893	4.725
2001	1	17	0	70	79.142	50.33066	5.485
2001	1	18	0	72	78.186	49.53068	4.736
2001	1	19	0	72	77.182	47.16662	4.783
2001	1	20	0	73	76.116	43.85385	4.01
2001	1	21	0	71	74.984	41.38458	4.68
2001	1	22	0	72	73.788	40.5986	3.342
2001	1	23	0.275	74	72.743	40.50808	3.1
2001	1	24	1.535	75	72.373	39.94253	2.408
2001	1	25	0.236	75	73.258	39.09638	2.726
2001	1	26	0.001	72	74.568	38.73504	3.137
2001	1	27	0.001	70	75.879	38.74538	3.088
2001	1	28	0.004	70	76.748	38.4853	2.894
2001	1	29	0	70	77.029	37.97311	2.699
2001	1	30	0	70	76.775	37.76831	11.75
2001	1	31	0	69	77.629	38.08821	2239
2001	2	1	0.001	72	86.328	38.89525	648.1
2001	2	2	0	79	101.663	40.43966	228.9
2001	2	3	0	83	117.506	42.8331	70.05
2001	2	4	0	85	128.152	45.15768	43.05
2001	2	5	0	85	132.253	45.82362	30.81
2001	2	6	0.002	81	131.538	44.12899	25.73
2001	2	7	0.089	80	128.358	41.0119	18.12
2001	2	8	0.001	76	124.419	38.09286	12.17
2001	2	9	0.253	72	120.603	36.2911	8.468
2001	2	10	0	70	117.205	35.33893	6.454
2001	2	11	0	72	114.207	34.50946	4.513
2001	2	12	0.001	75	111.48	33.67565	2.673
2001	2	13	0.001	76	108.888	33.27289	1.41
2001	2	14	0.005	74	106.338	33.35218	0.7331
2001	2	15	0	76	103.779	33.35174	0.532
2001	2	16	0.008	78	101.207	32.93591	0.13
2001	2	17	0	80	98.631	32.42121	0
2001	2	18	0	80	96.067	32.14862	0
2001	2	19	0.019	81	93.531	31.99544	0
2001	2	20	0.097	83	91.157	31.72824	0
2001	2	21	0.127	82	88.777	31.39036	0
2001	2	22	0.16	82	86.495	31.11821	0
2001	2	23	0.392	80	84.433	30.89345	0
2001	2	24	0.605	76	82.501	30.64307	0
2001	2	25	0.101	74	80.702	30.38005	0
2001	2	26	0.094	77	78.952	30.14253	0
2001	2	27	0.631	79	77.62	29.93893	0
2001	2	28	0.439	79	76.896	29.89343	0
2001	3	1	0.06	77	76.58	30.34243	1.774
2001	3	2	0.275	78	76.591	32.37204	3.062
2001	3	3	0.044	77	76.225	34.14596	2.78
2001	3	4	0	76	75.507	34.75831	2.585
2001	3	5	0.581	76	75.903	38.91807	13.89
2001	3	6	1.682	75	75.145	42.5981	13.63
2001	3	7	0.049	74	73.451	43.70958	10.63
2001	3	8	0	74	71.789	39.45649	6.425
2001	3	9	0.103	76	70.973	33.25246	4.885
2001	3	10	0.082	77	69.331	30.04478	3.34
2001	3	11	0.255	77	68.415	30.72462	2.634
2001	3	12	0.796	80	68.835	33.49648	8.883
2001	3	13	0.008	81	67.467	35.27875	49.04
2001	3	14	0	81	68.466	35.41551	300.5
2001	3	15	0.008	83	70.011	33.67986	245.7
2001	3	16	0.162	85	68.092	31.23997	34.53
2001	3	17	0.071	84	66.219	30.41597	38.45
2001	3	18	0.227	82	64.953	31.46982	34
2001	3	19	0.445	80	64.151	32.41634	26.85
2001	3	20	0.268	77	63.553	32.79819	28.86
2001	3	21	0.001	78	64.014	33.02723	185.6
2001	3	22	0.021	80	64.935	32.63365	10.95
2001	3	23	0.494	84	65.068	30.95411	23.43
2001	3	24	2.9	88	83.158	33.92283	28.87
2001	3	25	0.801	85	88.966	40.36296	20.48
2001	3	26	0.381	79	89.029	52.64044	11.63
2001	3	27	0.262	79	87.489	67.28747	9.907
2001	3	28	0.343	78	85.462	79.09885	6.164
2001	3	29	0.117	78	84.599	86.22349	127.2
2001	3	30	1.084	81	98.573	89.14294	58.31
2001	3	31	0.954	91	106.867	87.093	285.4
2001	4	1	1.861	108	124.541	80.18985	435.3
2001	4	2	0.501	119	136.49	77.90219	103
2001	4	3	0.323	122	142.705	82.90445	53.99
2001	4	4	0.482	115	145.059	82.75149	47.37
2001	4	5	0.286	112	144.677	73.11872	29.27
2001	4	6	0.379	104	141.963	63.46666	18.92
2001	4	7	0.933	98	143.22	62.23031	14.12
2001	4	8	0.043	97	142.254	64.98534	602.9
2001	4	9	0.514	100	147.346	63.42208	240.3
2001	4	10	0.983	103	158.086	57.29069	93.37
2001	4	11	0.878	95	165.055	55.13236	68.71
2001	4	12	0.979	94	170.593	57.46984	40.47
2001	4	13	0	98	170.854	56.55159	89.16
2001	4	14	0.24	108	168.149	53.33239	13.34
2001	4	15	2.252	132	167.196	53.73736	113.3
2001	4	16	0.912	151	168.74	56.44772	11.67
2001	4	17	1.529	165	177.477	55.31488	26.23
2001	4	18	0.326	231	185.361	51.69178	105.9
2001	4	19	0.269	288	197.039	49.45978	102
2001	4	20	0.529	317	210.47	47.52869	31.53
2001	4	21	0.565	296	223.541	45.04748	28.03
2001	4	22	1.259	278	236.359	42.2783	79.66
2001	4	23	1.91	269	258.13	44.10111	57.53
2001	4	24	1.301	247	269.987	51.31282	167.4
2001	4	25	0.01	222	269.099	61.73549	58.11
2001	4	26	0.551	203	266.273	75.25185	45.22
2001	4	27	0.775	191	265.06	89.54718	43.85
2001	4	28	1.583	198	265.764	105.0663	46.49
2001	4	29	0.512	200	263.749	117.92	29.6
2001	4	30	3.611	189	258.23	122.0454	24.45
2001	5	1	2.481	164	249.159	116.0707	39.83
2001	5	2	0.014	151	239.357	105.7759	27.67
2001	5	3	0.368	148	231.36	92.32824	27.35
2001	5	4	1.473	168	226.626	77.00901	23.05
2001	5	5	2.679	188	233.239	70.7491	461.3
2001	5	6	1.331	190	231.174	72.27657	119.1
2001	5	7	1.069	219	230.568	74.23186	89.26
2001	5	8	10.348	230	237.83	72.34324	102.2
2001	5	9	4.424	202	239.322	68.99424	64.97
2001	5	10	7.16	166	238.302	70.26207	262.4
2001	5	11	0.192	152	234.537	70.50529	57.36
2001	5	12	1.936	154	230.016	69.20699	63.06
2001	5	13	1.558	162	224.095	74.69937	40.02
2001	5	14	0.29	191	216.811	89.68688	45.69
2001	5	15	0.016	218	208.253	109.5898	110.4
2001	5	16	1.233	245	200.643	123.3922	70.69
2001	5	17	2.56	264	202.473	125.2039	101.3
2001	5	18	2.486	256	205.986	114.0072	72.05
2001	5	19	4.44	227	233.065	111.02	97.87
2001	5	20	3.912	201	234.388	109.9964	67.05
2001	5	21	4.046	185	228.499	105.0463	299.7
2001	5	22	1.23	197	221.393	96.47054	70.94
2001	5	23	2.463	249	220.731	98.05468	83.41
2001	5	24	4.641	308	216.629	112.5123	162.4
2001	5	25	7.647	356	230.726	141.2736	167.9
2001	5	26	10.048	353	242.116	179.1373	123.5
2001	5	27	6.497	356	268.847	223.7809	322.2
2001	5	28	6.509	348	286.965	233.7445	303.4
2001	5	29	3.148	351	302.98	204.3161	255.5
2001	5	30	1.777	334	316.017	169.2524	464.4
2001	5	31	13.278	328	379.659	172.2633	306.6
2001	6	1	12.912	372	468.245	213.2622	211
2001	6	2	10.924	423	483.796	274.0135	173.9
2001	6	3	4.512	403	456.479	322.2755	141.9
2001	6	4	0.45	402	433.006	347.0645	144.2
2001	6	5	4.808	428	429.192	354.3824	93.21
2001	6	6	5.58	452	411.586	342.6327	110.3
2001	6	7	4.579	477	414.805	318.6669	70.73
2001	6	8	1.698	606	395.743	288.4053	93.1
2001	6	9	3.128	746	391.858	260.7602	70.07
2001	6	10	6.076	821	405.563	261.6301	128.4
2001	6	11	11.211	887	484.303	316.6068	404.6
2001	6	12	9.43	801	445.979	389.9818	246.8
2001	6	13	0.72	724	407.431	423.628	157.7
2001	6	14	0.202	631	376.387	404.9585	102.1
2001	6	15	0.902	581	352.415	366.6684	111
2001	6	16	2.982	621	354.337	362.5036	185.1
2001	6	17	4.898	566	355.727	379.3472	134.6
2001	6	18	7.274	567	363.849	372.9614	164.9
2001	6	19	12.179	681	409.358	388.4857	678
2001	6	20	15.508	926	484.844	466.3569	364
2001	6	21	8.49	1060	456.198	531.9785	235
2001	6	22	3.555	885	419.788	511.8169	188.8
2001	6	23	1.641	750	394.354	482.3698	175.4
2001	6	24	5.953	668	395.289	499.0836	204.9
2001	6	25	7.811	657	402.724	498.3037	139.4
2001	6	26	8.791	796	445.638	491.0079	231.1
2001	6	27	14.816	1050	477.393	506.3518	534
2001	6	28	9.143	1200	551.421	536.1249	400.9
2001	6	29	13.618	1140	506.625	554.2097	203.9
2001	6	30	0.087	917	457.785	548.2692	183.6
2001	7	1	0.626	766	418.559	526.072	100.8
2001	7	2	10.649	676	390.585	508.5827	115.4
2001	7	3	0.699	605	364.046	496.5714	101.2
2001	7	4	0.015	532	339.716	477.425	71.47
2001	7	5	0.002	486	316.529	462.2932	92.72
2001	7	6	0.161	459	294.563	448.4791	94.51
2001	7	7	0.225	438	274.331	417.934	61.5
2001	7	8	0.196	410	256.172	380.7861	56.47
2001	7	9	1.091	388	240.248	346.8563	47.78
2001	7	10	1.677	381	227.456	322.0022	63.48
2001	7	11	7.946	400	270.548	327.7882	278.2
2001	7	12	6.764	389	272.715	339.2017	121.7
2001	7	13	5.855	372	255.293	331.5874	87.48
2001	7	14	2.167	341	268.322	303.3085	96.68
2001	7	15	0.287	311	263.625	290.4279	90.06
2001	7	16	2.482	298	261.064	324.1232	663.4
2001	7	17	0.441	303	262.432	365.4869	212.1
2001	7	18	1.712	297	265.278	378.1377	154.4
2001	7	19	7.372	300	299.101	370.9164	205.5
2001	7	20	8.515	337	376.506	384.1249	453.9
2001	7	21	6.726	365	376.789	420.4839	207.1
2001	7	22	1.522	344	363.472	446.7579	139.5
2001	7	23	0.635	312	343.221	426.2994	190.3
2001	7	24	0.787	286	319.451	394.3273	118.1
2001	7	25	11.28	270	300.181	403.122	123.1
2001	7	26	5.605	273	318.564	416.7472	415.1
2001	7	27	11.82	354	355.746	431.054	328.5
2001	7	28	13.821	361	397.963	439.5851	626.7
2001	7	29	7.355	418	403.114	437.7824	243
2001	7	30	15.446	395	394.987	426.1444	155
2001	7	31	4.739	368	381.525	425.8613	321.3
2001	8	1	1.043	340	365.488	458.1144	127.4
2001	8	2	0.434	313	348.026	466.6483	93.57
2001	8	3	0.342	295	325.44	443.5562	77
2001	8	4	0.31	281	303.958	422.9506	117.7
2001	8	5	0.779	267	281.467	376.2259	71.61
2001	8	6	0.551	257	261.689	314.6951	69.59
2001	8	7	2.33	250	248.51	291.9647	116.8
2001	8	8	7.404	258	245.547	309.5486	249.4
2001	8	9	2.239	249	229.266	317.3259	344.5
2001	8	10	3.5	243	222.145	305.6312	216.2
2001	8	11	5.494	244	214.687	280.3519	175.1
2001	8	12	4.45	249	209.567	259.256	138.5
2001	8	13	13.427	250	208.042	264.0905	113.5
2001	8	14	1.594	242	201.612	280.896	93.78
2001	8	15	0.003	235	194.015	288.2986	75.24
2001	8	16	1.802	225	186.702	284.6867	68.98
2001	8	17	15.288	224	227.61	321.5194	449.1
2001	8	18	8.779	247	264.439	379.1641	554.6
2001	8	19	8.314	304	304.876	407.3796	290.7
2001	8	20	10.055	294	290.39	371.1537	170.8
2001	8	21	9	301	346.589	341.6388	181.1
2001	8	22	17.141	314	372.13	342.0577	137.9
2001	8	23	9.668	310	439.223	351.6582	173.1
2001	8	24	8.887	344	536.411	387.2056	250
2001	8	25	6.263	367	514.983	447.0078	195.3
2001	8	26	8.897	385	533.993	511.4251	487.9
2001	8	27	12.2	431	559.957	569.9315	396.5
2001	8	28	10.877	497	638.527	646.5231	385.1
2001	8	29	10.085	477	587.639	694.0563	215.2
2001	8	30	4.842	459	543.567	671.8774	161.7
2001	8	31	13.343	438	508.276	596.2066	168.1
2001	9	1	7.2	399	470.894	532.153	122.1
2001	9	2	13.158	385	535.113	531.6266	321.2
2001	9	3	13.319	392	508.739	548.5274	150.1
2001	9	4	2.87	368	452.587	561.3957	133.5
2001	9	5	6.006	359	463.733	570.9612	171.1
2001	9	6	4.005	375	490.221	540.4877	158.5
2001	9	7	3.117	382	521.468	541.8081	136
2001	9	8	10.573	385	505.746	614.0197	116.1
2001	9	9	8.237	394	488.494	647.916	390.8
2001	9	10	5.275	391	469.946	604.8269	157.3
2001	9	11	4.496	394	470.261	563.1165	204.2
2001	9	12	4.245	433	512.256	558.5152	230.8
2001	9	13	2.993	416	474	546.4818	145.2
2001	9	14	0.22	398	437.353	538.7283	129.3
2001	9	15	2.687	384	406.941	516.1311	148.3
2001	9	16	3.623	371	382.634	465.1047	134.7
2001	9	17	1.677	357	363.427	454.6829	217.7
2001	9	18	1.62	345	347.512	480.5351	300.4
2001	9	19	2.545	347	336.195	475.4861	250.7
2001	9	20	10.855	360	355.253	466.9217	345.3
2001	9	21	4.692	358	346.041	468.7693	212.6
2001	9	22	1.357	360	327.081	443.3587	166.7
2001	9	23	2.668	343	309.587	382.8526	146.5
2001	9	24	5.189	339	329.012	371.8263	236.8
2001	9	25	8.758	339	310.273	420.8628	309.7
2001	9	26	3.271	323	290.872	444.3812	1297
2001	9	27	3.894	309	275.912	407.7631	385.1
2001	9	28	4.317	304	271.33	361.2673	324.1
2001	9	29	3.747	319	274.001	333.5615	250.4
2001	9	30	9.508	314	276.045	319.4453	206
2001	10	1	5.688	314	296.292	323.7459	193.2
2001	10	2	9.323	318	299.591	334.9712	146.1
2001	10	3	4.984	304	292.831	341.1899	127.7
2001	10	4	1.787	289	284.392	339.6555	114.4
2001	10	5	2.644	298	303.169	345.3359	180.2
2001	10	6	3.58	306	321.613	355.0299	508.6
2001	10	7	1.695	332	346.574	372.3885	198.2
2001	10	8	3.184	337	341.546	385.9136	148.3
2001	10	9	3.227	321	334.369	382.3241	111.1
2001	10	10	0.781	310	327.373	351.5237	91.94
2001	10	11	0.149	300	315.563	302.2113	88.17
2001	10	12	0.777	293	303.825	271.5309	250.3
2001	10	13	0.058	285	292.38	273.2525	127.4
2001	10	14	0.627	289	284.431	293.8537	152.5
2001	10	15	2.017	291	285.438	315.8703	136.7
2001	10	16	1.442	289	286.988	318.4322	139.2
2001	10	17	0.17	280	280.508	291.2014	125.7
2001	10	18	0.503	269	272.297	258.6404	93.86
2001	10	19	1.366	262	265.024	238.4862	110
2001	10	20	0.128	268	257.776	228.4241	82.46
2001	10	21	0.983	267	251.088	229.7911	103.2
2001	10	22	0.835	257	240.174	232.3319	70.32
2001	10	23	0.08	249	230.166	221.5474	60.29
2001	10	24	1.489	243	223.907	201.1516	980.4
2001	10	25	3.206	239	222.565	185.1851	229.9
2001	10	26	0.565	244	221.945	175.7448	74.18
2001	10	27	0.379	239	221.255	169.9348	64.22
2001	10	28	2.498	233	217.404	172.483	44.27
2001	10	29	0.434	220	211.752	175.1945	142.7
2001	10	30	0.2	214	206.138	166.2783	79.25
2001	10	31	0.822	214	201.077	155.7585	45.74
2001	11	1	2.512	213	197.285	154.6104	46.11
2001	11	2	0.064	209	191.587	161.7751	37.72
2001	11	3	0.019	203	185.232	168.5566	35.3
2001	11	4	0.918	197	180.791	167.9999	72.63
2001	11	5	0.425	195	179.467	159.9272	64.39
2001	11	6	0.514	194	180.935	148.8845	51.7
2001	11	7	0.007	191	179.893	138.182	352
2001	11	8	0.368	187	177.103	132.5943	64.71
2001	11	9	0.723	181	174.075	128.532	46.32
2001	11	10	0.089	171	171.61	123.3741	40.03
2001	11	11	0	163	168.567	122.2258	33.4
2001	11	12	0	160	165.284	123.0386	29.44
2001	11	13	0.543	156	161.634	120.5439	22.92
2001	11	14	0.868	150	157.813	117.4563	30.06
2001	11	15	0	143	153.862	116.0684	34.68
2001	11	16	0.098	144	149.801	114.6241	46.28
2001	11	17	0.125	144	145.674	112.6847	40.18
2001	11	18	3.034	142	141.543	112.8517	33.9
2001	11	19	2.525	138	137.462	117.3725	34.9
2001	11	20	0	131	133.477	122.1622	26.96
2001	11	21	0	123	129.619	118.8262	26.05
2001	11	22	0	122	125.9	106.7627	20.2
2001	11	23	0.056	125	122.32	94.08761	18.98
2001	11	24	0.196	127	118.879	86.08947	16.37
2001	11	25	0.001	126	115.572	82.88783	16.11
2001	11	26	0	119	112.395	82.76688	15.36
2001	11	27	0	114	109.344	83.1553	14.17
2001	11	28	0	114	106.414	81.89148	11.82
2001	11	29	0	113	103.602	79.14087	13.34
2001	11	30	0.007	110	100.903	76.77133	21.84
2001	12	1	0	110	98.313	75.58586	21.34
2001	12	2	0	109	95.829	74.56466	17.25
2001	12	3	0	108	93.446	73.00034	14
2001	12	4	0.007	105	91.157	71.3809	12.47
2001	12	5	0	105	88.958	70.08031	11.46
2001	12	6	0	105	86.845	68.89051	8.823
2001	12	7	0	103	84.812	67.64394	9.702
2001	12	8	0.064	100	82.86	66.3958	7.95
2001	12	9	0.591	99	81.903	65.24729	8.478
2001	12	10	0.071	98	80.811	64.19318	6.492
2001	12	11	0	100	79.717	63.18492	7.688
2001	12	12	0	102	78.693	62.22432	6.523
2001	12	13	0.007	103	77.671	61.36077	6.794
2001	12	14	0	101	76.586	60.56485	4.799
2001	12	15	0.006	101	75.72	59.86152	66.04
2001	12	16	0.53	99	74.605	59.41518	17.99
2001	12	17	0.062	100	73.671	59.4331	17.99
2001	12	18	0.128	100	72.852	60.04086	14.66
2001	12	19	0	93	72.065	61.24049	11.61
2001	12	20	0.335	92	71.36	62.74137	9.107
2001	12	21	0.167	97	70.847	63.76979	7.212
2001	12	22	0.098	87	70.568	63.5393	6.731
2001	12	23	0	74	70.444	62.0193	6.802
2001	12	24	0	70	70.334	59.93331	6.931
2001	12	25	0	67	70.11	58.15169	4.998
2001	12	26	0	67	69.702	57.1035	4.933
2001	12	27	0	66	69.1	56.65474	4.28
2001	12	28	0.037	66	68.339	56.56768	4.215
2001	12	29	0.003	65	67.475	56.6216	3.495
2001	12	30	0.045	68	66.573	56.0628	3.228
2001	12	31	0	68	65.671	54.24924	3.298
2002	1	1	0	64	64.798	51.81648	2.901
2002	1	2	0	60	63.962	49.69944	2.681
2002	1	3	0	60	63.158	48.05082	1.863
2002	1	4	0	62	62.378	46.98443	2.263
2002	1	5	0	62	61.612	46.66337	1.655
2002	1	6	0	63	60.856	46.52223	2.193
2002	1	7	0.001	61	60.108	45.89301	2.722
2002	1	8	0.004	62	59.372	44.9978	2.946
2002	1	9	0.151	62	58.651	44.36215	2.966
2002	1	10	1.862	62	57.943	43.96686	2.866
2002	1	11	1.37	61	57.246	43.5312	2.068
2002	1	12	0.195	60	56.557	42.98472	1.698
2002	1	13	0	60	55.874	42.42132	1.8
2002	1	14	0	61	55.193	41.9406	1.265
2002	1	15	0.034	63	54.516	41.51155	1.069
2002	1	16	0.006	64	53.845	41.03655	1.171
2002	1	17	0.06	64	53.192	40.54922	1.321
2002	1	18	0.016	65	52.566	40.11431	1.397
2002	1	19	0.436	66	52.082	39.68869	1.365
2002	1	20	0.491	66	52.296	42.80448	24.16
2002	1	21	0.972	65	53.025	47.80342	7.515
2002	1	22	0.468	65	55.03	51.48904	3.896
2002	1	23	1.041	63	63.07	51.32204	2.416
2002	1	24	2.935	64	68.371	46.74824	1.925
2002	1	25	0.211	64	68.647	43.1155	1.272
2002	1	26	0.006	65	66.72	42.2194	1.054
2002	1	27	0.01	62	65.188	42.71409	1.092
2002	1	28	0.112	60	64.059	43.58448	0.7877
2002	1	29	0.145	64	63.16	44.30861	0.7221
2002	1	30	0.015	63	62.415	44.91543	0.5212
2002	1	31	0.02	65	61.777	45.45251	0.3857
2002	2	1	0.033	61	61.188	45.15796	0.4315
2002	2	2	0	59	60.592	43.36404	0.3098
2002	2	3	0	60	59.945	40.37214	0.2532
